file_x,id,Name,stress_mpa,temp_oc,LMP,mean,upper,lower,gamma,gammaP,gammaP_distrib,gammaP_aspect,gammaP_width,gammaP_circle
in792sx,A-C8,210415-AC8-4_m004_r1.png,79.7,1000,30.389,100.0,100.0,50.569,60.689261300223215,39.31073869977679,"[65.217, 13.043, 6.522, 13.043, 2.174]",2.7295237056937447,93.01049129078793,0.3328015133438078
in792sx,A-C8,210415-AC8-4_m005_r1.png,79.7,1000,30.389,100.0,100.0,50.569,59.7845458984375,40.2154541015625,"[37.931, 17.241, 24.138, 17.241, 3.448]",2.2531567793319263,93.32900753275324,0.2897072779000212
in792sx,A-C8,210415-AC8-4_m006_r1.png,79.7,1000,30.389,100.0,100.0,50.569,62.76925223214286,37.23074776785714,"[52.83, 15.094, 20.755, 11.321, 0.0]",2.195297308613441,74.17315534812377,0.5525765024864151
in792sx,A-C8,210415-AC8-4_m007_r1.png,79.7,1000,30.389,100.0,100.0,50.569,65.06434849330357,34.93565150669643,"[60.0, 12.727, 20.0, 7.273, 0.0]",2.7764607096964835,68.55238827245309,0.4723240601887655
in792sx,A-C8,210415-AC8-4_m008_r1.png,79.7,1000,30.389,100.0,100.0,50.569,66.40869140625,33.59130859375,"[56.25, 14.583, 20.833, 6.25, 2.083]",2.047908691039333,81.40171043170685,0.4162471673499949
in792sx,A-C8,210415-AC8-4_m009_r1.png,79.7,1000,30.389,100.0,100.0,50.569,69.35834612165178,30.64165387834821,"[58.929, 12.5, 21.429, 7.143, 0.0]",2.614204734037584,62.74404342323744,0.4433986066439512
in792sx,A-C8,210415-AC8-4_m010_r1.png,79.7,1000,30.389,100.0,100.0,50.569,63.68259974888393,36.31740025111607,"[55.172, 15.517, 22.414, 6.897, 0.0]",1.7924588325114292,69.99765981486722,0.4093260170485613
in792sx,A-C8,210415-AC8-4_m011_r1.png,79.7,1000,30.389,100.0,100.0,50.569,58.31481933593749,41.6851806640625,"[65.455, 9.091, 16.364, 7.273, 1.818]",1.982048110124192,109.3054188646028,0.258969932898049
in792sx,A-C8,210415-AC8-4_m012_r1.png,79.7,1000,30.389,100.0,100.0,50.569,71.70671735491071,28.293282645089285,"[56.923, 21.538, 16.923, 4.615, 0.0]",3.574418730811722,54.20662231226815,0.4209229542995644
in792sx,A-C8,210415-AC8-4_m013_r1.png,79.7,1000,30.389,100.0,100.0,50.569,69.1217041015625,30.878295898437504,"[52.239, 20.896, 25.373, 1.493, 0.0]",1.9995189240836155,61.14155733613055,0.6125355637345593
in792sx,A-C8,210415-AC8-4_m014_r1.png,79.7,1000,30.389,100.0,100.0,50.569,68.11715262276786,31.882847377232142,"[43.75, 20.833, 29.167, 6.25, 0.0]",2.945765087288666,54.98053017534223,0.4362780473984764
in792sx,A-C8,210415-AC8-4_m015_r1.png,79.7,1000,30.389,100.0,100.0,50.569,68.11793736049108,31.88206263950893,"[48.214, 16.071, 33.929, 1.786, 0.0]",2.6354499950563133,53.62009257313444,0.4875454577867598
in792sx,A-C1,210415-AC1-1_m001_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.980625697544646,36.01937430245536,"[96.525, 2.915, 0.561, 0.0, 0.0]",1.6563212333366937,29.526915223201136,0.4200281071961664
in792sx,A-C1,210415-AC1-1_m002_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.755667550223215,36.24433244977679,"[89.25, 9.25, 1.5, 0.0, 0.0]",1.7127732671280502,33.30376975944532,0.592172024078368
in792sx,A-C1,210415-AC1-1_m003_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.3701171875,35.6298828125,"[87.679, 10.888, 1.433, 0.0, 0.0]",1.6543011561683951,33.35158119533383,0.60746922527844
in792sx,A-C1,210415-AC1-1_m004_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.34969656808036,36.650303431919646,"[84.099, 12.014, 3.534, 0.353, 0.0]",1.911974986150203,36.47259733442743,0.5084413790295096
in792sx,A-C1,210415-AC1-1_m005_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.080880301339285,36.91911969866072,"[85.526, 11.842, 2.303, 0.329, 0.0]",1.8032834789667336,37.21713617570899,0.5944281034656677
in792sx,A-C1,210415-AC1-1_m006_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.47870744977679,38.521292550223215,"[81.369, 13.308, 5.323, 0.0, 0.0]",1.6851804205316063,44.42618333290277,0.520808343271848
in792sx,A-C1,210415-AC1-1_m007_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.46098981584821,39.539010184151785,"[83.544, 14.873, 1.266, 0.316, 0.0]",1.6632939799789828,36.06055946529025,0.6336491538735785
in792sx,A-C1,210415-AC1-1_m008_r1.png,302.3,800,26.049,100.0,100.0,44.535,56.96803501674107,43.03196498325893,"[78.84, 19.113, 2.048, 0.0, 0.0]",1.5575627825546452,37.39418849316412,0.648244254743221
in792sx,A-C1,210415-AC1-1_m009_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.38738141741071,40.61261858258929,"[84.104, 15.029, 0.867, 0.0, 0.0]",1.5144135101036698,32.62682024652519,0.6751289104557953
in792sx,A-C1,210415-AC1-1_m010_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.26801409040178,35.731985909598215,"[90.488, 8.74, 0.771, 0.0, 0.0]",1.4563720678305512,30.212611692941284,0.7269237181682726
in792sx,A-C1,210415-AC1-1_m011_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.09109933035714,35.908900669642854,"[89.646, 9.537, 0.817, 0.0, 0.0]",1.4362162441821154,35.03222760785253,0.6847745549098825
in792sx,A-C1,210415-AC1-1_m012_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.70703125,40.29296875,"[83.136, 15.089, 1.775, 0.0, 0.0]",1.429408278007854,36.00528929400492,0.7130983625362259
in792sx,A-C1,210415-AC1-1_m013_r1.png,302.3,800,26.049,100.0,100.0,44.535,57.890450613839285,42.10954938616072,"[76.543, 18.93, 4.115, 0.412, 0.0]",1.7201720312051338,38.749195585337546,0.5566441150992112
in792sx,A-C1,210415-AC1-1_m014_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.478184291294646,38.52181570870536,"[82.886, 15.772, 1.007, 0.336, 0.0]",1.7386197915840806,36.61467875682154,0.6013628332433302
in792sx,A-C1,210415-AC1-1_m015_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.85696847098215,37.143031529017854,"[86.207, 11.285, 2.194, 0.313, 0.0]",1.5036997759053998,40.6031216874049,0.577386149613941
in792sx,A-C1,210415-AC1-1_m016_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.02919224330357,35.97080775669642,"[78.333, 18.333, 3.333, 0.0, 0.0]",1.5566624870732828,38.73858626893498,0.6857211766259433
in792sx,A-C1,210416-AC1-2_m001_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.189400809151785,38.810599190848215,"[83.387, 13.738, 2.875, 0.0, 0.0]",1.4360795800092785,39.97682983394039,0.6144718687747397
in792sx,A-C1,210416-AC1-2_m002_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.34008789062499,37.659912109375,"[85.489, 11.672, 2.839, 0.0, 0.0]",1.793858227053189,37.83752407402441,0.5489069887199666
in792sx,A-C1,210416-AC1-2_m003_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.54394531250001,37.4560546875,"[85.714, 12.158, 2.128, 0.0, 0.0]",1.8840611721283451,36.86445101957615,0.5785751601351772
in792sx,A-C1,210416-AC1-2_m004_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.93207659040179,35.06792340959821,"[86.239, 12.538, 1.223, 0.0, 0.0]",1.5347877601295865,36.97699989163417,0.6517115770940124
in792sx,A-C1,210416-AC1-2_m005_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.095615931919646,36.90438406808036,"[81.25, 15.625, 3.125, 0.0, 0.0]",1.4314777965625964,38.21560349739608,0.662936618595083
in792sx,A-C1,210416-AC1-2_m006_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.158517020089285,39.84148297991072,"[78.853, 19.355, 1.434, 0.358, 0.0]",1.3436545486775255,40.70172935869306,0.6953914173378654
in792sx,A-C1,210416-AC1-2_m007_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.28294154575893,39.71705845424107,"[78.182, 20.364, 1.455, 0.0, 0.0]",1.3703599067540917,39.96120767052577,0.7481574362578205
in792sx,A-C1,210416-AC1-2_m008_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.099434988839285,37.90056501116072,"[78.746, 19.512, 1.742, 0.0, 0.0]",1.4818456862874314,36.5366747502199,0.7369523374746404
in792sx,A-C1,210416-AC1-2_m009_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.13851492745536,36.86148507254464,"[83.939, 14.848, 1.212, 0.0, 0.0]",1.4382082618135574,37.27444458414432,0.6339265799803063
in792sx,A-C1,210416-AC1-2_m010_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.27532087053571,36.72467912946429,"[87.027, 11.622, 1.081, 0.27, 0.0]",1.9391077108124797,32.833119771202334,0.5385619627536734
in792sx,A-C1,210416-AC1-2_m011_r1.png,302.3,800,26.049,100.0,100.0,44.535,63.08576311383929,36.91423688616071,"[86.921, 12.262, 0.817, 0.0, 0.0]",1.6047845047067757,33.54076205074277,0.640125960928751
in792sx,A-C1,210416-AC1-2_m012_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.46665736607143,39.53334263392857,"[78.113, 19.623, 2.264, 0.0, 0.0]",1.3704258426726794,41.3490860309642,0.7258669959317487
in792sx,A-C1,210416-AC1-2_m013_r1.png,302.3,800,26.049,100.0,100.0,44.535,64.31588309151786,35.684116908482146,"[85.03, 12.874, 2.096, 0.0, 0.0]",1.5976749247752309,31.19212775541519,0.6917626953657702
in792sx,A-C1,210416-AC1-2_m014_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.12280273437501,37.877197265625,"[84.985, 14.715, 0.3, 0.0, 0.0]",1.783055706968792,28.109091223394085,0.7683495158050675
in792sx,A-C1,210416-AC1-2_m015_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.864815848214285,37.13518415178572,"[83.226, 15.806, 0.968, 0.0, 0.0]",2.260769934675788,28.366829486951328,0.6646194751042405
in792sx,A-C1,210416-AC1-3_m001_r1.png,302.3,800,26.049,100.0,100.0,44.535,57.89472307477679,42.10527692522321,"[80.511, 19.489, 0.0, 0.0, 0.0]",1.410198383673707,33.736735118881306,0.7972063609334756
in792sx,A-C1,210416-AC1-3_m002_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.201607840401785,38.798392159598215,"[85.028, 14.407, 0.565, 0.0, 0.0]",1.4517775001421984,33.34536835739208,0.7445498615723279
in792sx,A-C1,210416-AC1-3_m003_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.543038504464285,39.45696149553572,"[84.943, 14.489, 0.568, 0.0, 0.0]",1.6241998852874924,31.15642681399401,0.7561206616527685
in792sx,A-C1,210416-AC1-3_m004_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.16496930803571,39.835030691964285,"[85.924, 12.903, 1.173, 0.0, 0.0]",1.4060226978770065,32.21377270988928,0.7248185743334085
in792sx,A-C1,210416-AC1-3_m005_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.41373116629464,39.58626883370536,"[86.726, 12.684, 0.59, 0.0, 0.0]",1.4763348020020797,31.11563857782784,0.7439756049050369
in792sx,A-C1,210416-AC1-3_m006_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.91264997209821,39.087350027901785,"[84.498, 13.374, 2.128, 0.0, 0.0]",1.747000920553249,34.54428864208644,0.5984169486457075
in792sx,A-C1,210416-AC1-3_m007_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.386300223214285,37.61369977678572,"[86.441, 12.147, 1.412, 0.0, 0.0]",1.8605739461418385,31.883126736871503,0.6517768942363306
in792sx,A-C1,210416-AC1-3_m008_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.25045340401786,37.74954659598214,"[84.478, 14.328, 1.194, 0.0, 0.0]",1.9375634717131671,32.38744066617163,0.6075004366922946
in792sx,A-C1,210416-AC1-3_m009_r1.png,302.3,800,26.049,100.0,100.0,44.535,65.97438267299107,34.02561732700893,"[88.265, 10.714, 1.02, 0.0, 0.0]",1.578790671304347,31.222609208519454,0.6644166509620956
in792sx,A-C1,210416-AC1-3_m010_r1.png,302.3,800,26.049,100.0,100.0,44.535,65.57809012276786,34.421909877232146,"[82.484, 16.242, 1.274, 0.0, 0.0]",1.4765489204558004,34.7825556488104,0.6623566688978056
in792sx,A-C1,210416-AC1-3_m011_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.50905064174107,38.49094935825893,"[81.646, 17.089, 1.266, 0.0, 0.0]",1.4229391114563352,35.936103627471766,0.7605870798913142
in792sx,A-C1,210416-AC1-3_m012_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.089181082589285,40.91081891741072,"[79.725, 18.213, 2.062, 0.0, 0.0]",1.557608871232793,36.40359030580137,0.7196654961859885
in792sx,A-C1,210416-AC1-3_m013_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.48067801339286,40.519321986607146,"[81.849, 15.068, 3.082, 0.0, 0.0]",1.360356594127572,39.52174565156154,0.6816447983955994
in792sx,A-C1,210416-AC1-3_m014_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.178170340401785,37.821829659598215,"[80.224, 16.418, 3.358, 0.0, 0.0]",1.4483305221188998,40.610919097568974,0.7083638128396732
in792sx,A-C1,210416-AC1-3_m015_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.489083426339285,38.51091657366072,"[82.331, 14.286, 3.008, 0.376, 0.0]",1.5323190892803982,41.29818122299017,0.6313247310900318
in792sx,A-C1,210416-AC1-4_m001_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.81570870535714,38.18429129464286,"[85.0, 13.75, 1.25, 0.0, 0.0]",1.7327364158038638,34.59234600817576,0.7184789306940447
in792sx,A-C1,210416-AC1-4_m002_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.73170689174108,40.26829310825893,"[82.237, 16.118, 1.645, 0.0, 0.0]",1.5924803004069348,36.20144112282895,0.6505146161916047
in792sx,A-C1,210416-AC1-4_m003_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.03090122767857,37.96909877232143,"[87.097, 11.828, 1.075, 0.0, 0.0]",1.4491771889949778,36.03402162906947,0.6422552621082552
in792sx,A-C1,210416-AC1-4_m004_r1.png,302.3,800,26.049,100.0,100.0,44.535,60.46177455357142,39.53822544642857,"[82.353, 17.028, 0.619, 0.0, 0.0]",1.4551667478820798,34.56871566248242,0.7361374354475754
in792sx,A-C1,210416-AC1-4_m005_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.76989746093751,40.2301025390625,"[80.247, 18.827, 0.926, 0.0, 0.0]",1.5535778986929727,35.425009700676625,0.6788810799483644
in792sx,A-C1,210416-AC1-4_m006_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.70171247209821,40.29828752790179,"[77.385, 21.201, 1.413, 0.0, 0.0]",1.675765081469225,34.41697880633077,0.6794918473007
in792sx,A-C1,210416-AC1-4_m007_r1.png,302.3,800,26.049,100.0,100.0,44.535,57.64962332589286,42.350376674107146,"[75.094, 22.642, 2.264, 0.0, 0.0]",1.498709998655265,39.428874542597775,0.6998396243685452
in792sx,A-C1,210416-AC1-4_m008_r1.png,302.3,800,26.049,100.0,100.0,44.535,59.323643275669646,40.67635672433036,"[80.066, 17.276, 2.658, 0.0, 0.0]",1.6994099265376794,34.06644232986737,0.5955640398167863
in792sx,A-C1,210416-AC1-4_m009_r1.png,302.3,800,26.049,100.0,100.0,44.535,58.54361397879464,41.45638602120536,"[77.855, 20.761, 1.384, 0.0, 0.0]",1.8253922632100392,32.236711770876674,0.6115726947615006
in792sx,A-C1,210416-AC1-4_m010_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.2491455078125,37.7508544921875,"[84.639, 14.157, 1.205, 0.0, 0.0]",1.9276928324531637,29.81717129418921,0.6352959131676388
in792sx,A-C1,210416-AC1-4_m011_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.420724051339285,38.57927594866072,"[82.188, 16.875, 0.938, 0.0, 0.0]",1.773851584172486,30.416408322789746,0.6697418400465813
in792sx,A-C1,210416-AC1-4_m012_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.17773437500001,37.822265625,"[83.824, 15.882, 0.294, 0.0, 0.0]",1.550445220049294,31.86854124690075,0.6970036352568016
in792sx,A-C1,210416-AC1-4_m013_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.1944580078125,38.8055419921875,"[87.172, 11.662, 0.875, 0.292, 0.0]",1.4830656433530127,35.92486150112724,0.6985803691097281
in792sx,A-C1,210416-AC1-4_m014_r1.png,302.3,800,26.049,100.0,100.0,44.535,61.95364815848215,38.046351841517854,"[82.941, 16.176, 0.882, 0.0, 0.0]",1.794446292611913,30.3058909247488,0.6483993102333002
in792sx,A-C1,210416-AC1-4_m015_r1.png,302.3,800,26.049,100.0,100.0,44.535,62.20511300223214,37.794886997767854,"[84.472, 13.043, 2.484, 0.0, 0.0]",1.5239096888870456,40.2192095514522,0.6132237233895504
in792sx,A-C2,210416-AC2-1_m001_r1.png,146.4,900,28.456,100.0,100.0,47.714,58.8287353515625,41.1712646484375,"[61.468, 27.523, 9.174, 0.917, 0.917]",2.469498342180348,53.48350891846975,0.3443981330447439
in792sx,A-C2,210416-AC2-1_m002_r1.png,146.4,900,28.456,100.0,100.0,47.714,58.30871582031249,41.6912841796875,"[57.895, 24.561, 15.789, 1.754, 0.0]",2.733429219498809,39.93186896272434,0.4505291001149821
in792sx,A-C2,210416-AC2-1_m003_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.35841587611607,46.64158412388393,"[43.662, 19.718, 28.169, 8.451, 0.0]",2.720089155536671,52.78045828310212,0.442959881733242
in792sx,A-C2,210416-AC2-1_m004_r1.png,146.4,900,28.456,100.0,100.0,47.714,56.12086704799108,43.87913295200893,"[45.977, 25.287, 26.437, 2.299, 0.0]",2.523877877811267,46.26016094416445,0.4328859668812853
in792sx,A-C2,210416-AC2-1_m005_r1.png,146.4,900,28.456,100.0,100.0,47.714,54.83529227120536,45.164707728794646,"[43.243, 22.973, 29.73, 2.703, 1.351]",2.456219242184779,59.44555937645837,0.4101676845534059
in792sx,A-C2,210416-AC2-1_m006_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.39564732142858,46.60435267857143,"[45.161, 22.581, 29.032, 1.613, 1.613]",2.033600959163677,120.7900295908382,0.3379600992396541
in792sx,A-C2,210416-AC2-1_m007_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.91957310267858,47.08042689732143,"[44.595, 18.919, 31.081, 5.405, 0.0]",2.1894820838802627,57.00233973051362,0.3589251839124721
in792sx,A-C2,210416-AC2-1_m008_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.87376185825893,44.12623814174107,"[53.659, 21.951, 17.073, 7.317, 0.0]",2.3493994352240346,57.33580432013081,0.3473347283987265
in792sx,A-C2,210416-AC2-1_m009_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.98995535714286,46.010044642857146,"[44.156, 27.273, 24.675, 3.896, 0.0]",2.391833322753964,55.730451106158576,0.3772294862229358
in792sx,A-C2,210416-AC2-1_m010_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.81155831473215,46.188441685267854,"[44.156, 28.571, 20.779, 6.494, 0.0]",2.831699281667447,51.74648900615105,0.400398152173823
in792sx,A-C2,210416-AC2-1_m011_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.08653041294643,47.91346958705357,"[31.579, 12.281, 49.123, 7.018, 0.0]",2.754775125568488,54.17951821033907,0.431454788531436
in792sx,A-C2,210416-AC2-1_m012_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.37472098214285,46.62527901785714,"[41.558, 28.571, 23.377, 6.494, 0.0]",3.029657303229784,49.104890022245606,0.4159866807663116
in792sx,A-C2,210416-AC2-1_m013_r1.png,146.4,900,28.456,100.0,100.0,47.714,54.74722726004464,45.25277273995536,"[49.296, 23.944, 16.901, 9.859, 0.0]",2.5103780546371053,54.92059716727197,0.3653372401616328
in792sx,A-C2,210416-AC2-1_m014_r1.png,146.4,900,28.456,100.0,100.0,47.714,56.75798688616072,43.242013113839285,"[54.118, 20.0, 21.176, 4.706, 0.0]",2.6512058159887184,48.541336634739295,0.3561540807908556
in792sx,A-C2,210416-AC2-1_m015_r1.png,146.4,900,28.456,100.0,100.0,47.714,54.69709123883929,45.30290876116072,"[52.0, 24.0, 20.0, 4.0, 0.0]",1.973904362543747,52.39774227217241,0.3972244214472301
in792sx,A-C2,210416-AC2-2_m001_r1.png,146.4,900,28.456,100.0,100.0,47.714,51.79870605468751,48.2012939453125,"[41.379, 36.782, 18.391, 3.448, 0.0]",2.3818489209681863,52.70250233368371,0.3714855973963036
in792sx,A-C2,210416-AC2-2_m002_r1.png,146.4,900,28.456,100.0,100.0,47.714,57.56678989955357,42.43321010044643,"[49.057, 28.302, 21.698, 0.943, 0.0]",2.1466102986178983,45.04974871646526,0.5036772492315494
in792sx,A-C2,210416-AC2-2_m003_r1.png,146.4,900,28.456,100.0,100.0,47.714,56.92313058035714,43.07686941964285,"[43.023, 30.233, 24.419, 2.326, 0.0]",2.269286583393834,47.40098552554298,0.452792420050968
in792sx,A-C2,210416-AC2-2_m004_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.12616838727679,44.873831612723215,"[43.59, 32.051, 17.949, 6.41, 0.0]",2.6479784530036303,52.56721270823835,0.4178504990516703
in792sx,A-C2,210416-AC2-2_m005_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.083443777901785,44.916556222098215,"[48.684, 17.105, 28.947, 5.263, 0.0]",2.334788919002829,55.41711623217314,0.3847539977196898
in792sx,A-C2,210416-AC2-2_m006_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.22138323102679,44.77861676897321,"[55.789, 21.053, 21.053, 2.105, 0.0]",2.328133515885872,53.70027736059568,0.3932912060255207
in792sx,A-C2,210416-AC2-2_m007_r1.png,146.4,900,28.456,100.0,100.0,47.714,57.85173688616071,42.148263113839285,"[48.98, 24.49, 24.49, 2.041, 0.0]",2.6140722199613395,45.33479851121173,0.3914515291045772
in792sx,A-C2,210416-AC2-2_m008_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.940377371651785,44.059622628348215,"[48.81, 21.429, 23.81, 5.952, 0.0]",2.656719754285849,51.7690470167643,0.3897576533860546
in792sx,A-C2,210416-AC2-2_m009_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.14974539620536,47.850254603794646,"[47.872, 26.596, 21.277, 4.255, 0.0]",2.330575743808794,51.420063033643146,0.4344497952537208
in792sx,A-C2,210416-AC2-2_m010_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.45675223214285,47.543247767857146,"[46.479, 22.535, 23.944, 7.042, 0.0]",2.7819322069559327,57.10311089616025,0.3746225568671828
in792sx,A-C2,210416-AC2-2_m011_r1.png,146.4,900,28.456,100.0,100.0,47.714,57.16831752232143,42.83168247767858,"[48.315, 25.843, 24.719, 1.124, 0.0]",2.0526521238543256,50.002847008264766,0.422535276314535
in792sx,A-C2,210416-AC2-2_m012_r1.png,146.4,900,28.456,100.0,100.0,47.714,57.27713448660714,42.72286551339285,"[48.454, 22.68, 27.835, 1.031, 0.0]",2.2498191122965365,45.06327898993661,0.4255777963388668
in792sx,A-C2,210416-AC2-2_m013_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.233973911830354,47.766026088169646,"[48.387, 35.484, 9.677, 6.452, 0.0]",2.3878141014379404,54.64969456188252,0.3853274978956353
in792sx,A-C2,210416-AC2-2_m014_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.04905482700892,46.95094517299107,"[40.506, 29.114, 25.316, 5.063, 0.0]",2.484083615214254,52.06337179577025,0.4433534828176453
in792sx,A-C2,210416-AC2-2_m015_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.0146484375,44.9853515625,"[49.425, 26.437, 19.54, 4.598, 0.0]",2.461079867035173,52.1767989378474,0.429183328888266
in792sx,A-C2,210416-AC2-3_m001_r1.png,146.4,900,28.456,100.0,100.0,47.714,54.37194824218749,45.6280517578125,"[47.674, 22.093, 27.907, 2.326, 0.0]",2.272739860300866,57.66022932968311,0.4540644034478362
in792sx,A-C2,210416-AC2-3_m002_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.93479701450893,44.06520298549107,"[40.476, 33.333, 23.81, 2.381, 0.0]",2.575723508807033,48.17640291893024,0.4783094422356194
in792sx,A-C2,210416-AC2-3_m003_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.11596679687501,44.884033203125,"[48.78, 23.171, 19.512, 8.537, 0.0]",2.4536834733673816,54.09431947553362,0.4014777370936777
in792sx,A-C2,210416-AC2-3_m004_r1.png,146.4,900,28.456,100.0,100.0,47.714,47.466256277901785,52.533743722098215,"[38.182, 27.273, 21.818, 12.727, 0.0]",2.720192097219283,62.3818258289331,0.2902418544940403
in792sx,A-C2,210416-AC2-3_m005_r1.png,146.4,900,28.456,100.0,100.0,47.714,51.39456612723215,48.605433872767854,"[43.333, 21.667, 28.333, 5.0, 1.667]",2.487918739037916,67.47739066553112,0.3316009757419735
in792sx,A-C2,210416-AC2-3_m006_r1.png,146.4,900,28.456,100.0,100.0,47.714,55.44006347656249,44.5599365234375,"[53.571, 16.667, 25.0, 4.762, 0.0]",2.3360327095840083,52.29328879464749,0.4154544854781939
in792sx,A-C2,210416-AC2-3_m007_r1.png,146.4,900,28.456,100.0,100.0,47.714,58.37358747209821,41.626412527901785,"[54.955, 25.225, 19.82, 0.0, 0.0]",2.1733352818984457,43.85517982685004,0.4408355530003202
in792sx,A-C2,210416-AC2-3_m008_r1.png,146.4,900,28.456,100.0,100.0,47.714,56.113717215401785,43.886282784598215,"[51.648, 19.78, 26.374, 2.198, 0.0]",2.2945883436431718,46.46011477209193,0.422328434625898
in792sx,A-C2,210416-AC2-3_m009_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.25134277343751,46.7486572265625,"[43.077, 24.615, 24.615, 7.692, 0.0]",2.778421166002692,58.1616450045795,0.3852042996795038
in792sx,A-C2,210416-AC2-3_m010_r1.png,146.4,900,28.456,100.0,100.0,47.714,53.02969796316964,46.97030203683036,"[44.776, 22.388, 23.881, 8.955, 0.0]",2.4586444307483624,63.00567996511451,0.3633677679367503
in792sx,A-C2,210416-AC2-3_m011_r1.png,146.4,900,28.456,100.0,100.0,47.714,51.32899693080357,48.67100306919643,"[47.561, 20.732, 29.268, 2.439, 0.0]",2.752626585837365,57.21991188743285,0.408905951077307
in792sx,A-C2,210416-AC2-3_m012_r1.png,146.4,900,28.456,100.0,100.0,47.714,52.67848423549108,47.32151576450893,"[38.983, 30.508, 23.729, 6.78, 0.0]",2.916123210910341,55.66685248719752,0.3404835466378123
in792sx,A-C2,210416-AC2-3_m013_r1.png,146.4,900,28.456,100.0,100.0,47.714,54.491664341517854,45.50833565848214,"[43.836, 27.397, 20.548, 8.219, 0.0]",2.8449919260461694,53.152041720940574,0.3786312955901719
in792sx,A-C2,210416-AC2-3_m014_r1.png,146.4,900,28.456,100.0,100.0,47.714,51.18277413504464,48.81722586495536,"[55.422, 18.072, 19.277, 7.229, 0.0]",2.0045914476515927,63.88815900216226,0.3709484559938797
in792sx,A-C2,210416-AC2-3_m015_r1.png,146.4,900,28.456,100.0,100.0,47.714,51.51218959263393,48.48781040736607,"[48.193, 21.687, 25.301, 4.819, 0.0]",2.2786442006988223,57.37164227584612,0.4024015471361466
